요일,시각,05,21,22,23,24,26,27,31,32,33,40,51,53,61,62,71,83,85,86,62B08
월,08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월,08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월,09:00,0,74,130,80,0,215,0,43,0,68,75,0,69,49,0,1,0,0,0,0
월,09:30,0,74,130,80,0,215,0,43,0,68,75,0,69,49,0,1,0,0,0,0
월,10:00,0,74,130,80,0,215,0,43,0,68,75,0,69,49,0,1,0,0,0,0
월,10:30,0,54,144,80,0,314,0,0,0,68,127,0,69,39,61,1,12,110,0,0
월,11:00,0,54,144,80,0,314,0,0,0,68,127,0,69,39,61,0,12,110,0,0
월,11:30,0,54,144,80,0,314,0,0,0,68,127,0,69,39,61,0,12,110,0,0
월,12:00,0,0,242,0,0,429,0,73,0,35,66,0,0,0,4,0,0,125,0,0
월,12:30,0,0,242,0,0,429,0,73,0,35,66,0,0,0,4,0,0,125,0,0
월,13:00,0,0,242,0,0,429,0,73,0,35,66,0,127,0,4,0,0,125,0,0
월,13:30,0,0,205,0,0,295,0,0,0,59,12,0,127,20,0,0,36,0,0,0
월,14:00,0,0,205,0,0,295,0,0,0,59,12,0,127,20,0,0,36,0,0,0
월,14:30,0,0,205,0,0,295,0,0,0,59,12,0,127,20,0,0,36,0,0,0
월,15:00,0,0,93,0,0,216,0,35,0,0,0,0,63,20,11,0,0,41,0,0
월,15:30,0,0,93,0,0,216,0,35,0,0,0,0,63,20,11,0,0,41,0,0
월,16:00,0,0,93,0,0,216,0,35,0,0,0,0,117,20,11,0,0,41,0,0
월,16:30,0,68,171,0,0,130,0,0,0,52,94,0,117,0,15,0,0,115,0,0
월,17:00,0,68,171,0,0,130,0,0,0,52,94,0,117,0,26,0,0,115,0,0
월,17:30,0,68,171,0,0,130,0,0,0,52,94,0,117,0,26,0,0,115,0,0
월,18:00,0,0,99,0,48,61,0,0,0,19,0,0,0,38,11,0,0,0,0,0
월,18:30,0,0,99,0,48,61,0,0,0,19,0,0,0,38,11,0,0,0,0,0
월,19:00,0,0,99,0,48,61,0,0,0,19,0,0,0,38,0,0,0,0,0,0
월,19:30,0,0,99,0,48,45,0,0,0,19,0,0,0,38,0,0,0,0,0,0
월,20:00,0,0,99,0,48,45,0,0,0,0,0,0,0,38,0,0,0,0,0,0
월,20:30,0,0,99,0,48,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
월,21:00,0,0,54,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
월,21:30,0,0,54,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
화,08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
화,08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
화,09:00,0,0,261,0,0,387,0,47,0,0,76,0,0,35,0,1,0,0,0,0
화,09:30,0,0,261,0,0,387,0,47,0,0,76,0,0,35,0,1,0,0,0,0
화,10:00,0,0,261,0,0,387,0,47,0,0,76,0,0,35,0,1,0,0,26,0
화,10:30,0,162,319,0,0,347,0,10,0,0,0,0,0,35,0,1,20,0,26,0
화,11:00,0,162,319,0,0,333,0,10,0,0,0,11,0,35,0,1,20,0,26,0
화,11:30,0,162,319,0,0,333,0,10,0,0,0,11,0,35,0,1,20,0,26,0
화,12:00,0,0,30,80,0,312,0,0,0,80,87,11,0,18,0,0,0,0,0,0
화,12:30,0,0,30,80,0,312,0,0,0,80,87,11,0,18,0,0,0,0,0,0
화,13:00,0,0,30,80,0,312,0,0,0,80,87,0,130,0,0,0,0,0,0,0
화,13:30,0,0,231,0,0,227,0,35,0,98,94,0,130,6,0,0,0,122,0,0
화,14:00,0,0,231,0,0,199,0,35,0,98,94,0,130,6,0,0,0,122,0,0
화,14:30,0,0,231,0,0,199,0,35,0,98,94,0,130,6,0,0,0,122,0,0
화,15:00,0,21,148,0,0,239,0,75,0,83,4,0,111,31,0,0,0,27,0,0
화,15:30,0,21,148,0,0,239,0,75,0,83,4,0,111,31,0,0,0,27,0,0
화,16:00,0,21,148,0,0,239,0,75,0,83,4,0,111,31,0,0,0,27,0,0
화,16:30,0,66,139,0,0,311,0,42,0,0,58,0,111,27,78,0,0,27,0,0
화,17:00,0,66,139,0,0,279,0,42,0,0,58,0,0,27,78,0,0,27,0,0
화,17:30,0,66,139,0,0,279,0,42,0,0,58,0,0,27,78,0,0,27,0,0
화,18:00,0,0,118,0,48,104,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,18:30,0,0,118,0,48,104,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,19:00,0,0,118,0,48,104,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,19:30,0,0,78,0,48,45,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,20:00,0,0,78,0,48,45,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,20:30,0,0,78,0,48,45,0,0,0,0,48,0,0,0,39,0,0,27,0,0
화,21:00,0,0,40,0,48,45,0,0,0,0,48,0,0,0,0,0,0,0,0,0
화,21:30,0,0,40,0,48,45,0,0,0,0,48,0,0,0,0,0,0,0,0,0
수,08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수,08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수,09:00,0,72,144,0,0,308,0,99,0,9,120,0,65,21,60,1,0,110,0,0
수,09:30,0,72,144,0,0,308,0,99,0,9,120,0,65,21,60,1,0,110,0,0
수,10:00,0,72,144,0,0,308,0,99,0,9,120,0,127,21,60,1,0,110,0,0
수,10:30,0,92,244,69,0,205,0,63,0,9,68,0,127,31,60,1,0,83,0,0
수,11:00,0,74,244,69,0,205,0,63,0,9,68,0,181,31,60,1,0,83,0,0
수,11:30,0,74,244,69,0,205,0,63,0,9,68,0,181,31,60,1,0,83,0,0
수,12:00,0,0,219,31,0,314,0,0,0,59,12,0,116,20,0,0,36,0,35,0
