학년도학기,교과목명,수업시간대,수업요일및강의실,수업형태,building,수강인원,개설강좌수
2025학년도 2학기,서양건축사,"목09:00-10:15【26307】,목10:30-11:45【26307】","목09:00-10:15【26307】,목10:30-11:45【26307】",일반수업,26,53,1
2025학년도 2학기,현대건축론2,"월09:00-10:15【22402】,월10:30-11:45【22402】","월09:00-10:15【22402】,월10:30-11:45【22402】",국제어수업,22,0,0
2025학년도 2학기,구조역학,"화13:30-14:45【23217】,목12:00-13:15【23217】","화13:30-14:45【23217】,목12:00-13:15【23217】",일반수업,23,62,1
2025학년도 2학기,건축시공및재료2,화10:30-11:45【26504】【1.5h(ON)+1.5h(OFF)】,화10:30-11:45【26504】【1.5h(ON)+1.5h(OFF)】,일반수업,26,16,1
2025학년도 2학기,건설관리,화10:30-11:45【22409】【1.5h(ON)+1.5h(OFF)】,화10:30-11:45【22409】【1.5h(ON)+1.5h(OFF)】,일반수업,22,0,0
2025학년도 2학기,건축환경공학2,월13:30-14:45【26307】【1.5h(ON)+1.5h(OFF)】,월13:30-14:45【26307】【1.5h(ON)+1.5h(OFF)】,일반수업,26,25,1
2025학년도 2학기,건축공학설계1,"화15:00-15:50【22402】,화16:00-16:50【22402】,화17:00-17:50【22402】,목15:00-15:50【22402】,목16:00-16:50【22402】,목17:00-17:50【22402】","화15:00-15:50【22402】,화16:00-16:50【22402】,화17:00-17:50【22402】,목15:00-15:50【22402】,목16:00-16:50【22402】,목17:00-17:50【22402】",일반수업,22,0,0
2025학년도 2학기,건축공학설계1,"화15:00-15:50【26305】,화16:00-16:50【26305】,화17:00-17:50【26305】,목15:00-15:50【26305】,목16:00-16:50【26305】,목17:00-17:50【26305】","화15:00-15:50【26305】,화16:00-16:50【26305】,화17:00-17:50【26305】,목15:00-15:50【26305】,목16:00-16:50【26305】,목17:00-17:50【26305】",일반수업,26,0,0
2025학년도 2학기,기초유체역학,화15:00-16:15【26310】【1.5h(ON)+1.5h(OFF)】,화15:00-16:15【26310】【1.5h(ON)+1.5h(OFF)】,국제어수업,26,0,0
2025학년도 2학기,응용토질역학,"월09:00-10:15【26307】,수10:30-11:45【26307】","월09:00-10:15【26307】,수10:30-11:45【26307】",일반수업,26,16,1
2025학년도 2학기,응용측량정보학,"월15:00-15:50【26217A】,월16:00-16:50【26217A】,월17:00-17:50【26217A】,금15:00-15:50【26217A】,금16:00-16:50【26217A】,금17:00-17:50【26217A】","월15:00-15:50【26217A】,월16:00-16:50【26217A】,월17:00-17:50【26217A】,금15:00-15:50【26217A】,금16:00-16:50【26217A】,금17:00-17:50【26217A】",일반수업,26,36,1
2025학년도 2학기,동아시아조경문화사,"화09:00-10:15【61301A】,화10:30-11:45【61301A】","화09:00-10:15【61301A】,화10:30-11:45【61301A】",일반수업,61,18,1
2025학년도 2학기,공학확률,수15:00-16:15【27515】【1.5h(ON)+1.5h(OFF)】,수15:00-16:15【27515】【1.5h(ON)+1.5h(OFF)】,일반수업,27,43,1
2025학년도 2학기,공원및오픈스페이스설계,"금09:00-10:15【61301A】,금10:30-11:45【61301A】","금09:00-10:15【61301A】,금10:30-11:45【61301A】",국제어수업,61,9,1
2025학년도 2학기,정원및외부공간설계,"금12:00-13:15【61301A】,금13:30-14:45【61301A】","금12:00-13:15【61301A】,금13:30-14:45【61301A】",국제어수업,61,5,1
2025학년도 2학기,철근콘크리트구조2,수12:00-13:15【26305】【1.5h(ON)+1.5h(OFF)】,수12:00-13:15【26305】【1.5h(ON)+1.5h(OFF)】,일반수업,26,27,1
2025학년도 2학기,구조동역학,"월12:00-13:15【27515】,수13:30-14:45【27515】","월12:00-13:15【27515】,수13:30-14:45【27515】",국제어수업,27,13,1
2025학년도 2학기,건축공학설계2,"수15:00-15:50【22402】,수16:00-16:50【22402】,수17:00-17:50【22402】,수18:00-18:50【22402】【2h(ON)+4h(OFF)】","수15:00-15:50【22402】,수16:00-16:50【22402】,수17:00-17:50【22402】,수18:00-18:50【22402】【2h(ON)+4h(OFF)】",일반수업,22,25,1
2025학년도 2학기,건축공학현장실습4B,미지정,미지정,일반수업,0,0,0
2025학년도 2학기,첨단건설IT,수10:30-11:45【22402】【1.5h(ON)+1.5h(OFF)】,수10:30-11:45【22402】【1.5h(ON)+1.5h(OFF)】,국제어수업,22,0,0
2025학년도 2학기,글로벌환경원격탐사,"화09:00-09:50【26515】,화10:00-10:50【26515】,화11:00-11:50【26515】,금09:00-09:50【22402】,금10:00-10:50【22402】,금11:00-11:50【22402】","화09:00-09:50【26515】,화10:00-10:50【26515】,화11:00-11:50【26515】,금09:00-09:50【22402】,금10:00-10:50【22402】,금11:00-11:50【22402】",일반수업,26,19,1
2025학년도 2학기,건축종합설계,"월18:00-18:50【26305】,월19:00-19:50【26305】,월20:00-20:50【26305】,월21:00-21:45【26305】,수18:00-18:50【26305】,수19:00-19:50【26305】,수20:00-20:50【26305】,수21:00-21:45【26305】","월18:00-18:50【26305】,월19:00-19:50【26305】,월20:00-20:50【26305】,월21:00-21:45【26305】,수18:00-18:50【26305】,수19:00-19:50【26305】,수20:00-20:50【26305】,수21:00-21:45【26305】",국제어수업,26,11,1
2025학년도 2학기,생태복원공학및실습,"수12:00-12:50【61301A】,수13:00-13:50【61301A】,수14:00-14:50【61301A】,수15:00-15:50【61301A】,수16:00-16:50【61301A】,수17:00-17:50【61301A】","수12:00-12:50【61301A】,수13:00-13:50【61301A】,수14:00-14:50【61301A】,수15:00-15:50【61301A】,수16:00-16:50【61301A】,수17:00-17:50【61301A】",일반수업,61,5,1
2025학년도 2학기,조경화훼식물학,"월09:00-10:15【61301A】,월10:30-11:45【61301A】","월09:00-10:15【61301A】,월10:30-11:45【61301A】",일반수업,61,24,1
