학년도학기,교과목명,수업시간대,수업요일및강의실,수업형태,building,수강인원,개설강좌수
2025학년도 2학기,SOC설계및실습,"금15:00-16:15【330110】,금16:30-17:45【400202】","금15:00-16:15【330110】,금16:30-17:45【400202】",일반수업,33,0,0
2025학년도 2학기,반도체공학,"화10:30-11:45【22211】,목09:00-10:15【22211】","화10:30-11:45【22211】,목09:00-10:15【22211】",일반수업,22,90,2
2025학년도 2학기,반도체공학,"화16:30-17:45【22110】,목15:00-16:15【22110】","화16:30-17:45【22110】,목15:00-16:15【22110】",일반수업,22,90,2
2025학년도 2학기,신호및시스템,"월09:00-10:15【미지정】,수10:30-11:45【미지정】","월09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업,0,103,1
2025학년도 2학기,회로이론1,"월13:30-14:45【22410】,수12:00-13:15【22410】","월13:30-14:45【22410】,수12:00-13:15【22410】",국제어수업,22,0,0
2025학년도 2학기,광학기초,"월13:30-14:45【21502】,수12:00-13:15【21502】","월13:30-14:45【21502】,수12:00-13:15【21502】",국제어수업,21,0,0
2025학년도 2학기,디지털신호처리,"화12:00-13:15【22211】,목13:30-14:45【22211】","화12:00-13:15【22211】,목13:30-14:45【22211】",일반수업,22,0,0
2025학년도 2학기,컴퓨터구조론,"월09:00-10:15【400102】,수10:30-11:45【400102】【1h(ON)+3h(OFF)[4시간]】","월09:00-10:15【400102】,수10:30-11:45【400102】【1h(ON)+3h(OFF)[4시간]】",일반수업,40,0,0
2025학년도 2학기,컴퓨터구조론,"화15:00-16:15【미지정】,목16:30-17:45【미지정】","화15:00-16:15【미지정】,목16:30-17:45【미지정】",국제어수업,0,0,0
2025학년도 2학기,나노소자1,금13:30-14:45【83188】【1.5h(ON)+1.5h(OFF)】,금13:30-14:45【83188】【1.5h(ON)+1.5h(OFF)】,국제어수업,83,37,1
2025학년도 2학기,나노융합미래기술,월10:30-11:45【83188】【1.5h(ON)+1.5h(OFF)】,월10:30-11:45【83188】【1.5h(ON)+1.5h(OFF)】,일반수업,83,0,0
2025학년도 2학기,재료상변태,화13:30-14:45【83188】【1.5h(ON)+1.5h(OFF)】,화13:30-14:45【83188】【1.5h(ON)+1.5h(OFF)】,국제어수업,83,0,0
2025학년도 2학기,디지털시스템,"금15:00-16:15【22203】,금16:30-17:45【22203】【1h(ON)+3h(OFF)[4시간]】","금15:00-16:15【22203】,금16:30-17:45【22203】【1h(ON)+3h(OFF)[4시간]】",일반수업,22,42,1
2025학년도 2학기,기계학습개론,"화16:30-17:45【21534】,목15:00-16:15【21534】","화16:30-17:45【21534】,목15:00-16:15【21534】",일반수업,21,62,1
2025학년도 2학기,반도체소자측정실험,"금12:00-12:50【23207B】,금13:00-13:50【23207B】,금14:00-14:50【23207B】,금15:00-15:50【23207B】","금12:00-12:50【23207B】,금13:00-13:50【23207B】,금14:00-14:50【23207B】,금15:00-15:50【23207B】",일반수업,23,15,1
2025학년도 2학기,나노반도체재료,"화15:00-16:15【83140】,화16:30-17:45【83140】","화15:00-16:15【83140】,화16:30-17:45【83140】",일반수업,83,0,0
