학년도학기,교과목명,수업시간대,수업요일및강의실,수업형태,building,수강인원,개설강좌수
2025학년도 1학기,유전체정보학,"금09:00-10:15【31213】,금10:30-11:45【31213】","금09:00-10:15【31213】,금10:30-11:45【31213】",일반수업,31,10,1
2025학년도 1학기,컴바이오믹스개론,목15:00-16:15【61208】【1.5h(ON)+1.5h(OFF)】,목15:00-16:15【61208】【1.5h(ON)+1.5h(OFF)】,일반수업,61,50,1
2025학년도 1학기,머신러닝통계학,화15:00-16:15【62355】【1.5h(ON)+1.5h(OFF)】,화15:00-16:15【62355】【1.5h(ON)+1.5h(OFF)】,국제어수업,62,89,1
2025학년도 1학기,생물학을위한R및Python프로그래밍,"수09:00-10:15【62157B】,수10:30-11:45【62157B】","수09:00-10:15【62157B】,수10:30-11:45【62157B】",국제어수업,62,17,1
2025학년도 1학기,기능전사체학,"금15:00-16:15【62355】,금16:30-17:45【62355】","금15:00-16:15【62355】,금16:30-17:45【62355】",일반수업,62,0,0
2025학년도 1학기,생화학,화13:30-14:45【62355】【1.5h(ON)+1.5h(OFF)】,화13:30-14:45【62355】【1.5h(ON)+1.5h(OFF)】,일반수업,62,60,1
2025학년도 1학기,미생물학,수10:30-11:45【62355】【1.5h(ON)+1.5h(OFF)】,수10:30-11:45【62355】【1.5h(ON)+1.5h(OFF)】,국제어수업,62,0,0
2025학년도 1학기,유전학,월15:00-16:15【62355】【1.5h(ON)+1.5h(OFF)】,월15:00-16:15【62355】【1.5h(ON)+1.5h(OFF)】,국제어수업,62,68,1
2025학년도 1학기,면역학,"금12:00-13:15【62355】,금13:30-14:45【62355】","금12:00-13:15【62355】,금13:30-14:45【62355】",일반수업,62,80,1
2025학년도 1학기,융합세포생물학,수13:30-14:45【62355】【1.5h(ON)+1.5h(OFF)】,수13:30-14:45【62355】【1.5h(ON)+1.5h(OFF)】,일반수업,62,14,1
2025학년도 1학기,자료구조개론,"월09:00-10:15【85613】,수10:30-11:45【85613】","월09:00-10:15【85613】,수10:30-11:45【85613】",국제어수업,85,239,4
2025학년도 1학기,자료구조개론,"수09:00-10:15【미지정】,수10:30-11:45【미지정】","수09:00-10:15【미지정】,수10:30-11:45【미지정】",일반수업,0,239,4
2025학년도 1학기,자료구조개론,"【모듈D】수09:00-10:15【85602】,수10:30-11:45【85602】","【모듈D】수09:00-10:15【85602】,수10:30-11:45【85602】",국제어수업,모듈D,239,4
2025학년도 1학기,알고리즘개론,수13:30-14:45【330118】【1.5h(ON)+1.5h(OFF)】,수13:30-14:45【330118】【1.5h(ON)+1.5h(OFF)】,일반수업,33,130,2
2025학년도 1학기,알고리즘개론,월10:30-11:45【85602】【1.5h(ON)+1.5h(OFF)】,월10:30-11:45【85602】【1.5h(ON)+1.5h(OFF)】,일반수업,85,130,2
2025학년도 1학기,심층신경망개론,목12:00-13:15【26310】【1.5h(ON)+1.5h(OFF)】,목12:00-13:15【26310】【1.5h(ON)+1.5h(OFF)】,국제어수업,26,48,1
