학년도학기,교과목명,수업시간대,수업요일및강의실,수업형태,building,수강인원,개설강좌수
2025학년도 1학기,유기화학1,"화13:30-14:45【330126】,목12:00-13:15【330126】","화13:30-14:45【330126】,목12:00-13:15【330126】",일반수업,33,124,3
2025학년도 1학기,유기화학1,"화13:30-14:45【330102】,목12:00-13:15【330102】","화13:30-14:45【330102】,목12:00-13:15【330102】",일반수업,33,124,3
2025학년도 1학기,유기화학1,화13:30-14:45【330118】【1.5h(ON)+1.5h(OFF)】,화13:30-14:45【330118】【1.5h(ON)+1.5h(OFF)】,일반수업,33,124,3
2025학년도 1학기,인문과사회,"수15:00-15:50【711112】,수16:00-16:50【711112】","수15:00-15:50【711112】,수16:00-16:50【711112】",일반수업,71,7,1
2025학년도 1학기,인체유전학기본,"목14:00-14:50【711112】,목15:00-15:50【711112】","목14:00-14:50【711112】,목15:00-15:50【711112】",일반수업,71,0,0
2025학년도 1학기,분자세포생물학,"화09:00-09:50【711112】,화10:00-10:50【711112】,화11:00-11:50【711112】","화09:00-09:50【711112】,화10:00-10:50【711112】,화11:00-11:50【711112】",일반수업,71,7,1
